機構代碼,機構名稱,型態別,縣市鄉鎮,lat,lng,TWD97_X,TWD97_Y
3831050020,順安堂傷科中醫診所,中醫專科診所,新北市新店區,24.9851814,121.5411508,304630.835,2764245.203
3831050039,德林中醫診所,中醫一般診所,新北市新店區,24.9852329,121.516965,302189.1385,2764241.385
3831050048,仁安中醫診所,中醫一般診所,新北市新店區,24.962037,121.539689,304493.4542,2761681.035
3831050182,健宏中醫診所,中醫一般診所,新北市新店區,24.973003,121.530002,303510.5778,2762891.824
3831050208,新店建成中醫診所,中醫一般診所,新北市新店區,24.9759498,121.5430435,304826.0055,2763223.431
3831050226,新福安中醫診所,中醫一般診所,新北市新店區,24.974881,121.5371309,304229.523,2763102.67
3831050244,育豐中醫診所,中醫一般診所,新北市新店區,24.9714537,121.5360782,304124.7385,2762722.626
3831051438,新店榮星中醫診所,中醫一般診所,新北市新店區,24.980278,121.5406036,304577.7568,2763701.859
3831040622,培敦中醫診所,中醫一般診所,新北市中和區,24.999802,121.4814424,298597.2417,2765841.922
3831040748,大眾中醫診所,中醫一般診所,新北市中和區,25.0009749,121.4811787,298570.162,2765971.743
3831040784,景新中醫診所,中醫一般診所,新北市中和區,24.9881413,121.5132145,301809.289,2764562.094
3831040819,中和健宏中醫聯合診所,中醫一般診所,新北市中和區,24.9932055,121.5100077,301483.4458,2765121.807
3831040864,元慶中醫診所,中醫一般診所,新北市中和區,24.9979402,121.5085655,301335.8914,2765645.697
3831040926,漢唐中醫診所,中醫一般診所,新北市中和區,24.9904712,121.5076054,301242.0717,2764818.033
3821061333,周良渝中醫診所,中醫一般診所,臺南市安南區,23.0299461,120.213627,169403.1338,2547815.535
3821061397,順泰中醫診所,中醫一般診所,臺南市安南區,23.0244546,120.1926756,167252.3348,2547219.085
3821061404,海佃中醫診所,中醫一般診所,臺南市安南區,23.0279005,120.1920323,167188.501,2547601.051
3821061413,健庭中醫診所,中醫診所,臺南市安南區,23.0407222,120.1997655,167988.9006,2549016.587
3821070074,安慶中醫診所,中醫一般診所,臺南市安平區,22.9989055,120.1858692,166538.9551,2544393.616
3821071099,長仁堂中醫診所,中醫診所,臺南市安平區,22.9906222,120.1764172,165564.7807,2543481.727
3821071106,慶平中醫診所,中醫診所,臺南市安平區,22.9968027,120.1772888,165657.9823,2544165.66
3821071115,大現代中醫診所,中醫診所,臺南市安平區,22.9954826,120.177911,165720.9521,2544019.113
3822010054,鍾明昌中醫診所,中醫一般診所,嘉義市東區,23.4812712,120.4599429,194835.1713,2597680.917
3822010072,詹輝次中醫診所,中醫一般診所,嘉義市東區,23.476262,120.452011,194022.8264,2597129.248
3822010116,斌德中醫診所,中醫一般診所,嘉義市東區,23.475703,120.454793,194306.7795,2597066.263
3842061100,宗漢中醫診所,中醫一般診所,高雄市大寮區,22.597556,120.399872,188297.8409,2499844.618
3842061164,順親堂中醫診所,中醫一般診所,高雄市大寮區,22.634154,120.3951399,187827.7498,2503899.153
3842071099,久曲堂中醫診所,中醫一般診所,高雄市大樹區,22.6570592,120.4183612,190224.5898,2506425.981
3842081077,全真中醫診所,中醫診所,高雄市仁武區,22.68069,120.3535732,183577.4722,2509070.187
3842081102,立安中醫診所,中醫診所,高雄市仁武區,22.7012326,120.3469334,182905.192,2511347.93
3842090021,大安中醫診所,中醫一般診所,高雄市大社區,22.7319829,120.3413169,182343.2635,2514755.588
3842091064,復生中醫診所,中醫一般診所,高雄市大社區,22.7297701,120.3460998,182833.4743,2514508.38
3842100022,劉江霖中醫診所,中醫一般診所,高雄市鳥松區,22.6627889,120.3931692,187638.1129,2507070.79
3842100031,郭勇麟中醫診所,中醫一般診所,高雄市鳥松區,22.6480855,120.3463917,182823.6553,2505463.01
3842110019,曾承軒中醫診所,中醫一般診所,高雄市橋頭區,22.7585288,120.3097505,179114.5002,2517709.9
3842110037,劉豐順中醫診所,中醫一般診所,高雄市橋頭區,22.7377782,120.2941857,177505.0632,2515419.608
3842010523,安心堂中醫診所,中醫一般診所,高雄市鳳山區,22.629349,120.3524191,183434.1296,2503385.553
3842010603,建興中醫診所,中醫一般診所,高雄市鳳山區,22.6369154,120.3506645,183257.4203,2504224.188
3842010649,永安中醫診所,中醫一般診所,高雄市鳳山區,22.615696,120.349796,183157.8891,2501874.894
3842011780,聯安中醫診所,中醫一般診所,高雄市鳳山區,22.6129596,120.3449777,182661.2121,2501574.055
3842011824,益群中醫診所,中醫一般診所,高雄市鳳山區,22.6104482,120.3328262,181410.7068,2501301.503
3842011833,太山中醫診所,中醫一般診所,高雄市鳳山區,22.6436099,120.3490463,183094.3292,2504966.216
3842011860,順安中醫診所,中醫一般診所,高雄市鳳山區,22.6264415,120.3755162,185807.035,2503053.457
3842011888,仁澤中醫診所,中醫一般診所,高雄市鳳山區,22.6410139,120.3571957,183930.7161,2504675.113
3839130034,吉民中醫診所,中醫一般診所,雲林縣麥寮鄉,23.7485977,120.250868,173633.2996,2627382.558
3839131040,坤德中醫診所,中醫一般診所,雲林縣麥寮鄉,23.7504106,120.2588614,174449.2259,2627579.068
3839160014,仁愛中醫診所,中醫一般診所,雲林縣台西鄉,23.7137919,120.1984799,168270.9112,2623556.899
3839160023,天人中醫診所,中醫一般診所,雲林縣台西鄉,23.7240183,120.2113066,169585.1474,2624682.175
3839200013,賜安中醫診所,中醫一般診所,雲林縣水林鄉,23.5720157,120.2438886,172818.2142,2607830.069
3839200022,陳銘斌中醫診所,中醫一般診所,雲林縣水林鄉,23.5719526,120.2431213,172739.8503,2607823.494
3840010089,仁德中醫診所,中醫一般診所,嘉義縣朴子市,23.4628812,120.2453064,172899.4163,2595743.006
3842012045,建安中醫診所,中醫一般診所,高雄市鳳山區,22.5956966,120.3317123,181288.8647,2499668.53
3841311389,忠義中醫聯合診所,中醫一般診所,臺南市永康區,23.044079,120.2583858,173998.6607,2549356.678
3841311441,同心堂中醫診所,中醫診所,臺南市永康區,23.019713,120.2623173,174387.9875,2546656.356
3841311487,江銘酌中醫診所,中醫診所,臺南市永康區,23.0121382,120.2348624,171569.3826,2545831.956
3841311521,王建發中醫診所,中醫診所,臺南市永康區,23.0155857,120.2522421,173352.9126,2546204.535
3841311567,千祥中醫診所,中醫診所,臺南市永康區,23.0206998,120.2300279,171078.7822,2546782.664
3841311665,劉俊良中醫診所,中醫診所,臺南市永康區,23.0047173,120.2608387,174228.0506,2544996.503
3839011392,重德中醫診所,中醫一般診所,雲林縣斗六市,23.705797,120.55063,204176.721,2622513.852
3839011409,新生中醫診所,中醫診所,雲林縣斗六市,23.705792,120.538023,202891.136,2622517.409
3839011418,安賢中醫診所,中醫診所,雲林縣斗六市,23.7124151,120.5385426,202946.497,2623250.715
3839020015,乾光中醫診所,中醫一般診所,雲林縣斗南鎮,23.6833029,120.4496079,193865.455,2620058.85
3839020033,信安中醫診所,中醫一般診所,雲林縣斗南鎮,23.674123,120.479613,196922.0289,2619030.73
3839020079,聖德中醫診所,中醫一般診所,雲林縣斗南鎮,23.6718319,120.4750281,196453.4399,2618778.713
3839020097,狀元堂中醫診所,中醫一般診所,雲林縣斗南鎮,23.6737012,120.4760489,196558.3225,2618985.347
3839020113,國際中醫診所,中醫一般診所,雲林縣斗南鎮,23.673751,120.478732,196832.0172,2618989.86
3839021156,大春堂中醫診所,中醫一般診所,雲林縣斗南鎮,23.6758501,120.4747209,196423.7434,2619223.827
3832022628,信望愛中醫診所,中醫一般診所,桃園市中壢區,24.9569622,121.2150125,271710.9478,2761027.821
3832022655,通安堂中醫診所,中醫一般診所,桃園市中壢區,24.9542064,121.232864,273514.0376,2760725.557
3832022664,康博中醫診所,中醫一般診所,桃園市中壢區,24.9782563,121.2479701,275034.5546,2763392.072
3822020274,張福泉中醫診所,中醫一般診所,嘉義市西區,23.4843496,120.4412602,192928.0867,2598029.121
3822020336,蔡國忠中醫診所,中醫一般診所,嘉義市西區,23.4725882,120.44239,193038.4412,2596726.177
3822020416,洪鳳鳴中醫診所,中醫一般診所,嘉義市西區,23.4885514,120.4456928,193382.6541,2598492.69
3822020434,大成中醫診所,中醫一般診所,嘉義市西區,23.4784125,120.4441557,193221.3094,2597370.481
3822020461,建成中醫診所,中醫一般診所,嘉義市西區,23.471091,120.4406402,192859.0451,2596561.067
3822020470,養心齋中醫診所,中醫一般診所,嘉義市西區,23.4834593,120.4310917,191889.0222,2597934.6
3822021584,正慶中醫診所,中醫一般診所,嘉義市西區,23.4727081,120.442573,193057.187,2596739.383
3822021628,德隆中醫診所,中醫一般診所,嘉義市西區,23.4867146,120.4345024,192238.833,2598293.729
3822021646,百安堂中醫診所,中醫一般診所,嘉義市西區,23.4891216,120.4417547,192980.6502,2598557.393
3822021691,復安堂中醫診所,中醫一般診所,嘉義市西區,23.4770543,120.4439639,193201.1354,2597220.145
3821050509,林茂宗中醫診所,中醫一般診所,臺南市中西區,22.9918689,120.198468,167826.3282,2543607.264
3821051515,東春中醫診所,中醫一般診所,臺南市中西區,22.981638,120.199245,167899.8065,2542473.855
3821060014,德和中醫診所,中醫一般診所,臺南市安南區,23.0339443,120.2129068,169331.6957,2548258.695
3821060023,慧春中醫診所,中醫一般診所,臺南市安南區,23.0230774,120.1916498,167146.3477,2547067.152
3821060041,慶和中醫診所,中醫一般診所,臺南市安南區,23.0308625,120.2115059,169186.275,2547918.186
3821060069,強生中醫診所,中醫一般診所,臺南市安南區,23.0602539,120.2189629,169967.9551,2551168.916
3821060078,長和中醫診所,中醫一般診所,臺南市安南區,23.0620318,120.2187349,169945.6429,2551365.927
3821060096,慶安中醫診所,中醫一般診所,臺南市安南區,23.064142,120.2187409,169947.5061,2551599.61
3821060103,大漢士中醫診所,中醫一般診所,臺南市安南區,23.0458854,120.1850739,166486.3623,2549596.673
3821060167,德州中醫診所,中醫一般診所,臺南市安南區,23.0271974,120.214801,169521.8326,2547510.496
3821060238,吉原內婦科中醫診所,中醫一般診所,臺南市安南區,23.0435711,120.194208,167421.0573,2549335.202
3821061244,王育才中醫診所,中醫一般診所,臺南市安南區,23.0498209,120.1724904,165199.2074,2550039.734
3817052228,長霖中醫診所,中醫一般診所,臺中市北區,24.1726536,120.6759227,217071.8782,2674182.367
3817052264,東易堂中醫診所,中醫一般診所,臺中市北區,24.1593768,120.6711712,216585.6401,2672713.078
3839030066,太和堂中醫診所,中醫一般診所,雲林縣虎尾鎮,23.700552,120.425407,191404.8456,2621978.862
3839030146,佳樟中醫診所,中醫一般診所,雲林縣虎尾鎮,23.709725,120.443531,193257.0801,2622987.406
3839030155,明德堂中醫診所,中醫一般診所,雲林縣虎尾鎮,23.7115443,120.4403062,192929.0329,2623190.175
3839030173,立仁中醫診所,中醫一般診所,雲林縣虎尾鎮,23.7057483,120.4280939,191681.1625,2622553.233
3839030182,宏儒中醫診所,中醫一般診所,雲林縣虎尾鎮,23.7097951,120.4402145,192918.9211,2622996.494
3839031205,張中醫診所,中醫一般診所,雲林縣虎尾鎮,23.709375,120.438133,192706.4834,2622950.805
3839031303,東方虎尾中醫診所,中醫一般診所,雲林縣虎尾鎮,23.7040581,120.4295079,191824.6059,2622365.471
3839031330,南光中醫診所,中醫診所,雲林縣虎尾鎮,23.70898,120.4394361,192839.1911,2622906.537
3839031349,辰欣中醫診所,中醫診所,雲林縣虎尾鎮,23.7078133,120.4344728,192332.5585,2622779.329
3839040035,復春中醫診所,中醫一般診所,雲林縣西螺鎮,23.7970725,120.461913,195168.1179,2632653.673
3839040053,成功中醫診所,中醫一般診所,雲林縣西螺鎮,23.8006684,120.4585727,194829.248,2633053.204
3839040062,建成中醫診所,中醫一般診所,雲林縣西螺鎮,23.8013469,120.4605772,195033.7936,2633127.569
3838020075,冠雲中醫診所,中醫一般診所,南投縣埔里鎮,23.9642752,120.9665978,246600.6691,2651067.117
3838020119,十方中醫診所,中醫一般診所,南投縣埔里鎮,23.9730567,120.9695274,246899.0237,2652039.572
3838020128,濟生中醫診所,中醫一般診所,南投縣埔里鎮,23.9656542,120.9666306,246604.0433,2651219.836
3838021161,大眾中醫診所,中醫一般診所,南投縣埔里鎮,23.9658342,120.9652385,246462.3761,2651239.805
3838021198,隆昇中醫診所,中醫一般診所,南投縣埔里鎮,23.9599029,120.9678869,246731.7502,2650582.869
3838021223,元濟中醫診所,中醫一般診所,南投縣埔里鎮,23.97151,120.9718447,247134.8044,2651868.231
3838021241,普仁中醫診所,中醫診所,南投縣埔里鎮,24.0073995,120.9403696,243933.4539,2655843.883
3838030026,明山中醫診所,中醫專科診所,南投縣草屯鎮,23.9801276,120.6863963,218088.4528,2652857.81
3838030071,蒼生中醫診所,中醫一般診所,南投縣草屯鎮,23.9759202,120.680966,217534.8205,2652393.089
3838030277,佳仁堂中醫診所,中醫一般診所,南投縣草屯鎮,23.979737,120.684225,217867.4082,2652815.045
3837081154,豐田中醫診所,中醫一般診所,彰化縣二林鎮,23.900243,120.3728489,186142.6921,2644116.991
3837081181,德桂中醫診所,中醫一般診所,彰化縣二林鎮,23.8986505,120.3742911,186288.7623,2643939.97
3837091034,品豪中醫診所,中醫診所,彰化縣線西鄉,24.1335388,120.4629626,195416.9494,2669916.886
3837100029,陳增智中醫診所,中醫一般診所,彰化縣伸港鄉,24.14852,120.485902,197754.5807,2671567.342
3837101080,榮脩中醫診所,中醫診所,彰化縣伸港鄉,24.1472395,120.4852752,197690.3595,2671425.758
3817052273,惠群中醫診所,中醫一般診所,臺中市北區,24.163223,120.685443,218036.8545,2673135.714
3817052335,國寶中醫診所,中醫一般診所,臺中市北區,24.1547671,120.6673767,216198.8413,2672203.461
3817052371,燃燈中醫診所,中醫一般診所,臺中市北區,24.1602989,120.6900611,218505.4005,2672810.821
3817052380,誠泰中醫診所,中醫一般診所,臺中市北區,24.1667169,120.674212,216896.5292,2673525.276
3842012214,心香中醫診所,中醫一般診所,高雄市鳳山區,22.6457229,120.3529569,183497.2941,2505198.442
3842012232,順德中醫診所,中醫一般診所,高雄市鳳山區,22.6126807,120.3418333,182337.8093,2501544.596
3842012250,甘草堂中醫診所,中醫一般診所,高雄市鳳山區,22.6347046,120.3497685,183164.252,2503979.782
3841310266,吉祥中醫聯合診所,中醫診所,臺南市永康區,23.035032,120.256861,173837.3057,2548355.606
3841311361,健宏中醫聯合診所,中醫診所,臺南市永康區,23.031157,120.2532944,173469.57,2547928.349
3832022673,億軒中醫診所,中醫一般診所,桃園市中壢區,24.9661577,121.2247355,272691.0477,2762047.921
3832022717,醫民中醫診所,中醫一般診所,桃園市中壢區,24.959421,121.217702,271982.085,2761300.595
3832022726,華川中醫診所,中醫一般診所,桃園市中壢區,24.9588913,121.224878,272706.7688,2761243.105
3832022753,仁和堂中醫診所,中醫診所,桃園市中壢區,24.9445709,121.24874,275119.1181,2759661.155
3832022799,明道中醫診所,中醫診所,桃園市中壢區,24.963618,121.2553164,275779.2753,2761772.079
3832022806,華信中醫診所,中醫診所,桃園市中壢區,24.953018,121.222019,272419.1476,2760592.094
3832022815,益壽中醫診所,中醫診所,桃園市中壢區,24.955388,121.220748,272290.3768,2760854.39
3832030040,仰德中醫診所,中醫診所,桃園市大溪區,24.898698,121.284172,278707.8709,2754587.22
3832031083,安泰中醫診所,中醫診所,桃園市大溪區,24.884289,121.268049,277082.2138,2752987.96
3832040055,榮安中醫診所,中醫一般診所,桃園市楊梅區,24.9074945,121.1448515,264632.2481,2755539.341
3831100098,金德中醫診所,中醫一般診所,新北市淡水區,25.1701155,121.4484727,295206.6001,2784695.328
3831100178,大愛中醫診所,中醫一般診所,新北市淡水區,25.1777468,121.4446646,294819.9434,2785539.348
