ID,縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積,WGS84_LAT,WGS84_LON
PU-113,新北市,土城區,中央路四段,-0.703499914,,9,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.25,-0.236203857,-0.819325686,0,291694,2760621,,-0.359413596,0.212707696,0.24265926,24.95287221,121.4128976
PU-114,新竹市,新竹市,中華路一段,0.061127861,,9,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.25,0.51356853,1.728054736,2,248499,2744706,,0.350926472,-0.050067704,-0.438451903,24.80975469,120.9851526
PU-115,新北市,板橋區,幸福路,0.801890309,,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),47,-0.728583118,-0.819325686,0,296414,2768279,,-0.017680899,-1.642077109,-0.438451903,25.02187255,121.459896
PU-116,台中市,北屯區,南興路,-0.513442506,,10,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.75,-0.817062005,0.67140937,1,220114,2676398,,-1.04740525,-0.802560895,-0.318883799,24.19271977,120.705817
PU-117,新北市,板橋區,成都街,-0.077786128,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),41.75,-0.475786298,-0.819325686,0,296764,2766496,,0.065772036,0.338976395,-0.438451903,25.00576474,121.4633035
PU-118,新北市,淡水區,新市一路三段,-0.190167064,,11,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.25,-0.162662964,0.572541967,1,294913,2786051,,-0.29972353,-0.157566731,0.189280642,25.18236316,121.4456046
PU-119,台南市,東區,利東街,-0.785862931,,9,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),26.91666667,-1.058942599,0.674498976,1,171710,2541136,,-0.981208685,-0.863988911,-0.438451903,22.96974062,120.2364726
PU-120,高雄市,鼓山區,美明路,-0.794923584,,10,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.83333333,-0.732604886,0.033405662,1,177127,2507481,,-0.908222728,-0.459587808,-0.438451903,22.66607325,120.2908743
PU-121,高雄市,左營區,大中二路,-0.938860587,,9,23,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.66666667,0.228023031,-0.332712689,1,179287,2509005,,0.238618623,0.405523412,0.17006434,22.67992732,120.3118233
PU-122,新北市,中和區,中興街,-1.048934301,,4,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26,-1.301397732,-0.819325686,0,300397,2764722,,-1.513610121,-0.154154064,-0.438451903,24.98963253,121.4992308
PU-123,新北市,永和區,安樂路,-0.568479363,,4,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.08333333,0.002229508,1.049886146,1,301947,2765852,,0.039463144,-0.282129096,-0.438451903,24.99978189,121.5146271
PU-124,新北市,永和區,文化路,-0.16139889,,4,4,住家用,加強磚造,公寓(5樓含以下無電梯),43.66666667,-0.972187327,-0.819325686,0,301528,2767714,,-0.567055814,-0.720656875,-0.438451903,25.01660635,121.5105458
PU-125,新北市,汐止區,民族五街,-0.200837965,,11,17,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.58333333,-0.790058709,-0.819325686,0,313479,2773878,,-0.902847793,-0.538079161,-0.214261708,25.07179989,121.6292366
PU-126,台北市,中山區,民權西路,-0.571603726,,6,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.916666667,1.28517337,-0.819325686,0,302474,2772900,,0.993089734,-0.220701081,0.900283831,25.06339288,121.520116
PU-127,新北市,新莊區,中正路,-1.014398072,,14,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11.41666667,-0.576905026,-0.819325686,0,291884,2768115,,-0.771303336,-1.058510961,0.016333921,25.02052402,121.4150062
PU-128,新北市,中和區,水源路,0.106431125,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.91666667,-0.600461094,-0.819325686,0,301147,2766291,,-0.2779409,1.18361161,-0.438451903,25.0037724,121.5067182
PU-129,新竹市,新竹市,莊敬街,0.020222738,,7,9,其他,鋼筋混凝土造,華廈(10層含以下有電梯),9.916666667,-0.630337081,0.17861716,1,242488,2743031,,-0.84146038,-0.606332512,0.027009644,24.79461405,120.9257026
PU-130,新竹市,新竹市,北大路,-0.814318669,,3,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),25.25,-0.892901052,-0.819325686,0,246700,2744897,,-1.026188402,0.026717316,-0.438451903,24.81147633,120.9673569
PU-131,新竹縣,竹北市,六家五路二段,0.641177879,,22,25,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.25,1.241508465,2.430940177,2,253978,2743715,,1.024773561,0.120565673,0.214902379,24.8008029,121.0393464
PU-132,台中市,北屯區,雷中街,0.169254856,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),28.33333333,-0.99057255,-0.819325686,0,216438,2675431,,-0.601851444,-0.85886991,-0.438451903,24.18391439,120.6696552
PU-133,新北市,蘆洲區,長榮路,0.010393011,,2,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),17.83333333,-0.171281037,2.506635532,2,296462,2776106,,-0.117824421,-0.398159793,-0.438451903,25.0925334,121.4606357
PU-134,桃園市,桃園區,經國路,0.574965416,,5,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.83333333,2.579607998,2.077180252,2,281085,2767152,,2.397927956,4.405169763,-0.438451903,25.01209001,121.3079844
PU-135,新竹縣,竹北市,六家五路二段,-0.059616755,,7,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.58333333,-0.024773789,0.680678189,1,253721,2743852,,-0.168744856,-0.993670277,0.90455412,24.80204047,121.0368047
PU-136,新北市,汐止區,樟樹一路,-0.683744326,,8,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.66666667,-0.888304746,0.229595664,1,314822,2773595,,-0.679646553,-0.408397795,-0.27404576,25.06918802,121.6425351
PU-137,台中市,大里區,祥興路,-0.778652863,,4,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.25,-1.009532312,-0.046924103,1,217583,2668141,,-1.349250273,-0.829862236,0.001387908,24.1181151,120.6810885
PU-138,台中市,南屯區,龍富路四段,2.208550659,,10,26,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.583333333,1.581060558,1.544223159,2,212058,2670842,,1.127180213,0.18711269,0.8319592,24.14237992,120.6266647
PU-139,高雄市,鼓山區,美術南五街,-0.895239672,,2,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.83333333,-0.655616763,-0.819325686,0,176374,2505994,,-0.861545663,-0.831568569,0.099604564,22.65261243,120.283617
PU-140,台北市,大同區,寧夏路,-0.082640907,,3,3,其他,加強磚造,公寓(5樓含以下無電梯),55.25,-1.073306055,-0.819325686,0,301957,2772561,,-0.57922014,-1.642077109,-0.438451903,25.06035027,121.5149789
PU-141,台北市,中山區,建國北路二段,-1.273239535,,13,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),33.25,-1.299099579,-0.819325686,0,304220,2772039,,-1.493241947,-0.821330567,-0.406424732,25.05555822,121.5373876
PU-142,嘉義市,嘉義市,興業西路,-0.453526836,,7,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.33333333,-0.136808744,-0.355884736,1,192575,2596281,,0.029561949,0.018185647,-0.438451903,23.46855207,120.4378705
PU-143,新北市,土城區,清水路,-0.517600312,,2,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.5,0.116562615,0.523108266,1,296182,2763814,,-0.175251356,-0.611451513,1.124474026,24.98156922,121.457448
PU-144,桃園市,八德區,長興二路,1.342405118,,10,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.5,0.862887773,0.569452361,1,278242,2758425,,0.86861756,0.286080048,-0.438451903,24.93335563,121.2796386
PU-145,新北市,林口區,文化二路一段,-0.765025833,,19,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15,-0.457401075,1.131760714,1,287790,2774355,,-0.683607032,-0.370858452,-0.438451903,25.07696724,121.3746128
PU-146,新竹縣,竹北市,文義街,-1.045497502,,5,7,商業用,鋼筋混凝土造,華廈(10層含以下有電梯),16.33333333,-1.319782955,-0.819325686,0,251717,2747081,,-1.747561231,-1.642077109,-0.032774408,24.83119739,121.016987
PU-147,新北市,板橋區,莒光路,0.365681158,,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.5,-0.873366752,-0.819325686,0,297965,2768642,,-0.627028771,0.611989798,-0.438451903,25.0251014,121.4752764
PU-148,桃園市,中壢區,環北路,-0.037698146,,6,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),31.66666667,0.877251229,-0.819325686,0,272030,2762073,,1.010346104,0.786035842,-0.321018944,24.96639386,121.2181888
PU-149,高雄市,前鎮區,鄭和南路,-0.993993578,,7,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.83333333,-0.529792892,-0.31880946,1,179619,2500754,,-0.639475988,-1.188192327,-0.288991773,22.60543057,120.3154235
PU-150,新北市,汐止區,新台五路二段,-1.422536022,,21,36,住家用,鋼骨造,住宅大樓(11層含以上有電梯),25.16666667,-0.695259901,-0.819325686,0,317391,2773342,,-0.857302293,-0.010822027,-0.000747237,25.06679163,121.6679861
PU-151,桃園市,桃園區,大興路,-0.546344452,,12,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),28.41666667,-0.351111503,0.214147632,1,281474,2767586,,-0.171573769,-0.268478426,-0.438451903,25.01600023,121.3118484
PU-152,高雄市,三民區,覺民路,-0.432136966,,7,15,集合住宅,其他,住宅大樓(11層含以上有電梯),0.416666667,-0.194262566,0.084384166,1,181609,2504618,,-0.726323619,0.751909167,-0.438451903,22.640406,120.3346108
PU-153,新北市,新店區,環河路,-0.979333105,,25,36,住家用,鋼骨造,住宅大樓(11層含以上有電梯),22.58333333,0.218830419,0.425785666,1,304280,2761729,,0.225888515,0.094970666,-0.438451903,24.96247767,121.537577
PU-154,新北市,樹林區,中華路,-0.649688769,,6,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27,-0.090845685,-0.819325686,0,292065,2763625,,-0.066338204,0.243421704,0.152983182,24.97998264,121.4166629
PU-155,新北市,板橋區,華江一路,-1.039104574,,4,19,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.25,-0.213222328,1.420638906,2,297779,2769750,,-0.607509271,-0.524428491,1.092446855,25.03511035,121.4734718
PU-156,新北市,汐止區,民族五街,-0.24203149,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),39.91666667,-0.892326513,-0.819325686,0,313400,2773702,,-0.639193097,0.501078103,-0.438451903,25.07021432,121.6284454
PU-157,高雄市,三民區,水源路,-0.318650486,,5,22,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.916666667,0.792219571,-0.819325686,0,181973,2504262,,0.500575972,0.272429378,0.477525178,22.63720578,120.3381674
PU-158,桃園市,中壢區,莊敬路,-0.326461394,,8,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.833333333,-0.432695931,0.345455902,1,275714,2761676,,-0.733395901,-0.19339974,0.377173377,24.96275168,121.2546681
PU-159,台北市,士林區,天玉街,5.718820623,,7,19,住家用,鋼骨造,住宅大樓(11層含以上有電梯),19.25,4.684141527,4.117865236,2,303557,2779342,,4.191458832,3.198791789,-0.438451903,25.1215125,121.5311012
PU-160,桃園市,蘆竹區,大正街,-0.298221958,,10,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.66666667,0.330290836,0.884592207,1,279199,2770477,,0.31160458,-0.788910225,-0.291126918,25.04214641,121.2893689
PU-161,桃園市,桃園區,南豐街,0.380221463,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),34.75,-0.515429436,-0.819325686,0,280738,2764036,,0.095758514,-0.236058085,-0.438451903,24.98396504,121.3044771
PU-162,新北市,中和區,新生街,0.130512754,,4,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),32,1.25299923,-0.819325686,0,298759,2766261,,2.261857238,0.910598207,-0.438451903,25.00358027,121.4830597
PU-163,台中市,南區,崇倫街,0.040699333,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),40.5,-0.379263876,-0.819325686,0,215141,2669431,,-0.066621095,0.60857713,-0.438451903,24.12971081,120.6570339
PU-164,台北市,內湖區,民權東路六段,2.263202979,,4,7,住家用,鋼骨造,華廈(10層含以下有電梯),19.08333333,1.189225486,0.811986458,1,310824,2773780,,0.921518234,0.710957156,-0.438451903,25.07102438,121.6029157
PU-165,台北市,大安區,金山南路二段,1.371750097,,5,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),15.25,0.368210359,0.376351965,1,303158,2769006,,-0.078219638,-0.085900713,0.157253472,25.02821416,121.5267453
PU-166,高雄市,楠梓區,土庫二路,-0.410867263,,17,20,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.25,0.450369325,0.121459442,1,180774,2515599,,-0.018812464,-0.248002421,1.007041067,22.73953557,120.3260026
PU-167,高雄市,鼓山區,美術東四路,-0.0889377,,13,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.75,-0.075333153,0.313015035,1,177053,2507331,,-0.129988747,-0.898115586,-0.438451903,22.6647155,120.2901612
PU-168,台北市,大安區,仁愛路四段,-1.020238228,,10,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),43.25,-0.971038251,-0.819325686,0,305711,2770030,,-1.082766663,0.516435107,-0.438451903,25.03736695,121.5520835
PU-169,台中市,北屯區,四平路,-0.703379746,,17,24,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.25,-0.002941337,0.665230157,1,217810,2676874,,-0.274829096,-0.096138716,-0.438451903,24.19697221,120.6831272
PU-170,台南市,永康區,大武街,-0.840010546,,4,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),28.16666667,-0.121296211,-0.819325686,0,170387,2546822,,-0.135363682,0.106915003,-0.090423315,23.02102202,120.2232772
PU-171,新北市,板橋區,三民路二段,-0.952535684,,4,12,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),28.66666667,-0.368922188,-0.161239537,1,298319,2767862,,-0.502839488,0.765559837,0.50101177,25.01804827,121.4787567
PU-172,新北市,三峽區,民生街,-0.52959306,,4,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),18.66666667,-0.182771802,0.728567087,1,287923,2758830,,-0.102265399,-0.367445785,-0.438451903,24.93680143,121.3755049
PU-173,新竹市,新竹市,慈雲路,-0.641877861,,24,28,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8,0.475649007,0.570997164,1,251209,2742816,,0.215987319,-0.189987073,0.217037523,24.79269086,121.0119574
PU-174,桃園市,中壢區,榮安十二街,0.653314828,,10,10,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),6.166666667,0.309607459,1.195097644,1,275856,2761586,,-0.115561291,0.371396737,0.565066111,24.96193671,121.2560728
PU-175,高雄市,楠梓區,鳳楠路,-0.928405987,,12,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.416666667,-0.695259901,-0.50882025,1,181337,2513826,,-0.924913315,-1.073867964,0.249064694,22.72354765,120.3315616
PU-176,台中市,西屯區,台灣大道三段,-0.668338813,,8,22,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.16666667,1.442596845,0.903129845,1,214253,2673237,,1.015155256,3.381369502,-0.306072931,24.16405621,120.6482032
PU-177,新北市,板橋區,藝文街,-0.652332461,,12,19,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.833333333,-0.689514519,0.893861026,1,295551,2768262,,-1.039767185,-0.343557112,-0.111774762,25.02174528,121.4513446
PU-178,台北市,士林區,延平北路五段,-0.754234764,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),39.58333333,-0.921627963,-0.819325686,0,301509,2774859,,-0.54018114,-0.640459187,-0.438451903,25.0811118,121.5106246
PU-179,桃園市,桃園區,經國路,0.769661302,,12,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.833333333,0.648010476,2.342886397,2,280332,2768571,,0.525470407,-0.164392066,0.123091156,25.02491634,121.3005551
PU-180,台南市,北區,育賢街,2.732434243,,3,21,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4,2.73473332,2.705915141,2,168852,2545968,,2.515610739,2.748319675,-0.438451903,23.01323633,120.2083475
PU-181,桃園市,平鎮區,平東路,0.192447243,,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),31,-0.075907691,1.023624492,1,275268,2756658,,-0.047950269,0.87135253,-0.438451903,24.91745481,121.2501595
PU-182,台北市,北投區,西安街二段,0.141231723,,8,15,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.25,0.823244635,0.808896852,1,301452,2779182,,0.358281646,-0.17974907,1.105257723,25.12014135,121.5102215
PU-183,新北市,板橋區,漢生東路,-0.150487653,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.5,-0.595290249,-0.819325686,0,297247,2767534,,-0.199297117,0.763853503,-0.438451903,25.01512089,121.4681241
PU-184,台北市,文山區,萬寧街,1.105410163,,8,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),28.66666667,0.217106805,0.733201497,1,307548,2766308,,0.317262406,0.347508064,0.451903442,25.00369633,121.5701319
PU-185,新北市,泰山區,仁愛路,-0.852387831,,13,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17,-0.251716389,-0.063916938,2,293756,2772020,,-0.330841574,-0.732601211,-0.017828395,25.05572572,121.4336784
PU-186,台北市,中山區,建國北路二段,-1.131609754,,7,14,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.33333333,-1.130759878,1.606015286,1,304203,2771827,,-1.35943436,-0.816211566,-0.306072931,25.05364491,121.5372108
PU-187,新北市,新莊區,福美街,0.507166738,,5,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.08333333,0.620432641,0.768731969,1,296616,2772112,,0.38968258,0.132510009,0.42841685,25.05647083,121.4620271
PU-188,桃園市,中壢區,松義路,-0.150127149,,8,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.25,0.037850878,0.124549049,1,266794,2761486,,-0.192224835,-0.022766364,-0.049855565,24.96116115,121.1663237
PU-189,高雄市,苓雅區,光華一路,-0.423220514,,5,12,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),35.83333333,0.703740684,-0.819325686,0,179609,2503090,,0.643718972,3.864261958,-0.438451903,22.62652546,120.3152218
PU-190,新北市,三重區,頂崁街,1.225265537,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),28.25,0.380275662,-0.819325686,0,297998,2773307,,0.622219233,0.448181756,-0.438451903,25.06721604,121.4757659
