ID,縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積,單價
TR-119,新北市,蘆洲區,長安街,0.692850038,None,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),26.91666667,-0.047755318,-0.819325686,0,296188,2775012,,0.590818298,0.461832426,-0.291126918,1.723299218
TR-120,台北市,內湖區,文德路,0.77194449,None,2,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),38.41666667,-0.010984872,-0.819325686,0,308662,2774358,,-0.164218595,1.396903331,-0.438451903,2.847589004
TR-121,台北市,大同區,南京西路,-0.494383891,None,12,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15,0.136671453,2.824864985,2,302163,2771796,,-0.023621617,1.405435,-0.438451903,4.393487459
TR-122,台南市,安平區,國平北路,-1.073496601,None,3,18,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.333333333,-0.667682066,-0.298727019,1,164667,2542619,,-1.026471294,0.00624131,-0.438451903,1.31105963
TR-123,新北市,土城區,中央路四段,-0.425167233,None,11,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.916666667,-0.187368108,-0.819325686,0,292447,2761513,,-0.340176987,-0.302605102,0.210632089,2.027794368
TR-124,台南市,中西區,民生路二段,-1.123919014,None,11,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),24.5,-0.379263876,-0.819325686,0,167101,2544149,,-0.59223314,0.108621336,0.227713247,0.730176574
TR-125,桃園市,桃園區,中埔二街,-1.062128726,None,4,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.08333333,-0.635507925,-0.819325686,0,279821,2767120,,-0.787428141,-0.077369044,-0.111774762,1.629608402
TR-126,新竹縣,竹北市,莊敬三路,-0.663892604,None,12,29,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.916666667,0.437154946,0.572541967,1,252791,2746643,,0.294913993,-0.181455404,-0.438451903,2.308866815
TR-127,新北市,土城區,中華路一段,-1.04677128,None,6,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.83333333,-0.668256604,-0.819325686,0,294497,2763775,,-0.296611726,-0.498833485,-0.438451903,1.85446636
TR-128,桃園市,桃園區,同安街,-0.20410653,None,5,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27,-0.302275753,-0.819325686,0,279939,2768651,,0.076521905,-0.067131042,-0.16515338,1.06746351
TR-129,台北市,南港區,中坡北路,0.927657939,None,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),48.41666667,-0.703877975,-0.819325686,0,308572,2771026,,-0.294348596,0.269016711,-0.438451903,2.988125227
TR-130,台北市,中山區,八德路二段,-0.199468052,None,12,20,住家用,鋼骨造,住宅大樓(11層含以上有電梯),9.333333333,1.507519665,0.425785666,1,304139,2770954,,0.878801647,0.06937566,2.86675211,4.206105828
TR-131,新北市,三峽區,學府路,-0.053992901,None,6,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.91666667,0.751427357,-0.185956388,1,287784,2760092,,0.34187395,-0.307724103,1.83334207,1.746721922
TR-132,高雄市,楠梓區,加宏路,-0.531659946,None,7,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.83333333,-0.105783679,0.11528023,1,177731,2513203,,-0.393077661,0.043780653,0.108145143,1.020618102
TR-133,新北市,板橋區,仁化街,-0.513995278,None,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),44.66666667,-1.002063315,-0.819325686,0,297872,2769359,,-0.606660597,-0.771846888,-0.438451903,2.191753295
TR-134,台南市,永康區,復國二路,-0.204491067,None,10,11,國民住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.16666667,-0.186219031,-0.819325686,0,172950,2546076,,-0.153751617,-0.210463078,-0.438451903,0.973772694
TR-135,高雄市,三民區,十全三路,-1.156268189,None,22,22,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.416666667,-0.791207785,-0.819325686,0,177081,2505340,,-1.230153033,0.040367986,-0.09255846,1.395381364
TR-136,新北市,汐止區,康寧街,2.834216378,其他,2,7,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),3.916666667,1.404677322,-0.060827331,1,314566,2774166,,1.029299822,0.354333399,0.87252695,1.746721922
TR-137,台中市,北屯區,松竹路一段,-0.213407518,None,14,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4,0.288924083,0.580265983,1,221146,2675178,,-0.144416204,0.763853503,0.135902024,1.395381364
TR-138,新北市,蘆洲區,正和街,-0.288272064,None,2,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),30.08333333,-0.493022445,0.876868191,1,297183,2774751,,-0.117258639,-0.60974518,-0.438451903,1.653031106
TR-139,台中市,西屯區,市政北六路,-0.315502089,None,8,24,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.83333333,2.644530818,1.53495434,3,213171,2673439,,2.265534825,1.970231477,0.490336046,1.863835441
TR-140,基隆市,安樂區,基金一路,0.393439922,None,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),26.5,-0.42982324,-0.819325686,0,322365,2781188,,-0.083594573,-1.007320947,-0.438451903,0.833236471
TR-141,台北市,信義區,永吉路,-0.50409345,None,8,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),34.91666667,0.084388474,1.225993707,1,308165,2770843,,0.42419532,0.009653978,0.024874499,3.643960935
TR-142,台北市,內湖區,金龍路,-0.843423312,None,11,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.83333333,-1.530063946,-0.819325686,0,309072,2775643,,-1.576694882,-1.218906335,-0.438451903,3.55027012
TR-143,桃園市,桃園區,慈文路,0.831739993,None,16,25,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.166666667,1.41501901,2.478829075,2,279610,2765899,,1.185172931,0.838932189,-0.438451903,2.144907888
TR-144,台北市,內湖區,內湖路一段,0.098644251,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.83333333,-0.583224947,-0.819325686,0,307419,2775327,,-0.231829617,-0.703593537,1.788504031,2.753898188
TR-145,台中市,西屯區,青海路二段,-0.599843161,None,13,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.5,0.102199159,0.45204732,1,213375,2674467,,0.01683184,0.185406356,-0.002882382,1.723299218
TR-146,桃園市,桃園區,樹仁三街,0.260293989,None,9,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.416666667,0.688228152,1.914975919,2,282613,2762996,,0.478227559,0.323619391,-0.438451903,1.325113252
TR-147,台北市,文山區,辛亥路四段,-0.767549357,None,4,26,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.333333333,-0.625740776,0.725477481,1,306158,2766139,,-0.922933076,-0.597800843,0.360092219,3.105238746
TR-148,新北市,土城區,立德路,-0.33730053,None,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),28.33333333,-0.373518494,0.668319764,1,296688,2764532,,0.015134492,0.24171537,-0.340235246,1.957526257
TR-149,台南市,仁德區,文心路,-0.768414565,None,24,24,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.5,-0.094292915,-0.005214417,1,172232,2541555,,-0.47087277,-0.263359425,0.398524824,1.170523407
TR-150,桃園市,楊梅區,金山街,-0.288440299,None,5,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.083333333,-0.684918213,1.040617327,1,266461,2756004,,-0.956031359,-0.27018476,-0.137396499,0.997195398
TR-151,新北市,新莊區,福樂街,0.671700503,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),33.83333333,-0.341918891,-0.819325686,0,296327,2771081,,0.160257732,-0.266772092,-0.438451903,1.489072179
TR-152,台北市,南港區,研究院路二段,0.45866701,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.5,-0.421779705,-0.819325686,0,311939,2771107,,0.198730949,0.062550325,-0.438451903,2.09806248
TR-153,新北市,永和區,仁愛路,-0.928958759,None,25,34,集合住宅,鋼骨造,住宅大樓(11層含以上有電梯),2.583333333,0.037850878,-0.819325686,0,300912,2766893,,-0.1868499,-0.420342131,0.90455412,3.573692824
TR-154,新北市,新莊區,福營路,1.358675839,農,4,4,集合住宅,鋼筋混凝土造,公寓(5樓含以下無電梯),4.666666667,-0.064416927,0.872233782,1,292643,2768837,,-0.344137465,-0.014234695,0.592822993,1.910680849
TR-155,桃園市,蘆竹區,福祿一街,0.403558052,None,14,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.5,0.08898478,0.94947394,1,279966,2772157,,-0.122916465,-0.096138716,-0.438451903,1.653031106
TR-156,台北市,信義區,虎林街,-0.511399653,住,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),48.83333333,-1.181319242,-0.819325686,0,308289,2769954,,-0.933682946,-0.563674168,-0.438451903,3.175506858
TR-157,新北市,五股區,西雲路,0.319440585,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.08333333,-0.572883259,-0.819325686,0,294770,2776119,,0.158560384,-1.17624799,-0.438451903,1.020618102
TR-158,桃園市,桃園區,春日路,-0.868730653,None,8,24,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22,-0.625166237,-0.819325686,0,281445,2766958,,-0.645416706,-0.162685733,-0.438451903,1.137731621
TR-159,新北市,新莊區,新北大道七段,-0.989355101,None,4,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.16666667,-0.217244096,0.039584875,1,291607,2768892,,-0.472853009,1.308173975,-0.438451903,1.79356733
TR-160,新北市,鶯歌區,國華路,-1.317341121,None,10,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.41666667,-1.533511176,-0.819325686,0,284680,2760960,,-1.6542071,-1.007320947,-0.438451903,1.418804068
TR-161,新北市,汐止區,工建路,-0.736978666,None,5,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.83333333,-0.680321907,-0.819325686,0,314548,2773012,,-1.062964272,0.00624131,-0.126720775,2.262021407
TR-162,台北市,中山區,建國北路一段,-0.800451303,None,3,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),28.41666667,-1.388153004,-0.819325686,0,304513,2771173,,-1.700035491,-1.007320947,0.520228072,3.925033382
TR-163,新北市,中和區,連城路,1.322072724,None,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),45.08333333,-0.421779705,-0.819325686,0,300092,2765789,,0.056153732,0.927661545,-0.438451903,1.957526257
TR-164,新北市,板橋區,民生路三段,-1.473775576,None,24,37,住家用,鋼骨造,住宅大樓(11層含以上有電梯),16.25,-0.533240121,-0.819325686,0,296710,2769293,,-0.84146038,0.323619391,-0.438451903,2.800743596
TR-165,台北市,文山區,景福街,0.157165974,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.91666667,-0.433270469,-0.819325686,0,304493,2765769,,-0.286993422,1.961699808,-0.438451903,2.379134926
TR-166,高雄市,鼓山區,明華路,-0.94097554,None,5,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.5,-0.509109515,-0.819325686,0,178014,2507208,,-0.667765119,-0.357207782,-0.438451903,1.301690548
TR-167,台中市,西區,柳川東路二段,0.850678439,None,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),41.33333333,-0.78316425,-0.819325686,0,216013,2669808,,-0.106225878,-1.642077109,-0.438451903,0.95034999
TR-168,新北市,板橋區,僑中二街,-0.015491135,None,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),27.91666667,-0.567712415,-0.819325686,0,294806,2766532,,-0.601285662,-0.029591699,-0.212126563,1.582762995
TR-169,新北市,板橋區,華江一路,-1.039104574,None,13,19,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.333333333,-0.17357919,0.30065661,1,297822,2769771,,-0.598456749,-0.524428491,1.35293451,2.613361965
TR-170,台中市,南屯區,大業路,-0.722991133,None,7,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.75,-0.222989478,0.73011189,1,213000,2672080,,-0.414011618,0.598339128,-0.438451903,1.606185699
TR-171,台南市,安平區,國平北路,-1.101904272,None,5,18,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.25,-0.737201192,-0.298727019,1,164772,2542645,,-1.034109359,-0.863988911,0.157253472,1.207999733
TR-172,新竹市,新竹市,成德路,0.118688242,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),30.41666667,-0.602759246,-0.819325686,0,245892,2742901,,-0.511326227,-0.142209727,-0.438451903,0.716122952
TR-173,新北市,板橋區,環河西路五段,-0.286421479,None,7,19,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.083333333,-0.039137245,0.265126137,1,295729,2768809,,-0.451636161,0.057431323,0.505282059,2.191753295
TR-174,新北市,板橋區,漢生東路,-0.414977003,None,8,23,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.25,1.281151603,3.274402707,2,297294,2767307,,1.089838561,-0.121733722,1.31663705,3.362888489
TR-175,新竹縣,竹北市,自強三路,-0.003810824,None,4,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.83333333,1.538544729,1.068423784,1,251846,2745542,,1.144153691,0.83040052,0.740147978,2.379134926
TR-176,新北市,三重區,仁和街,0.445664853,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),34.75,-0.608504629,-0.819325686,0,300126,2774063,,-0.127159834,0.197350692,-0.438451903,1.67645381
TR-177,高雄市,左營區,文川路,-1.029515183,None,18,22,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),24.75,-0.105209141,-0.396049619,1,179492,2509710,,-0.186284117,0.147867013,-0.195045406,1.044040806
TR-178,高雄市,左營區,保靖街,-1.205176487,None,8,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7,-0.52060028,-0.819325686,0,178730,2507167,,-0.864374576,-1.010733615,0.545849809,1.470334016
TR-179,新北市,汐止區,福德路,-0.402046946,None,11,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11.08333333,-0.313766518,0.217237239,1,314291,2773491,,-0.632686597,-0.362326783,0.652607045,2.144907888
TR-180,新北市,中和區,景平路,-0.810905903,None,18,29,住家用,鋼骨造,住宅大樓(11層含以上有電梯),22.58333333,0.560680665,0.952563546,1,301916,2765098,,0.801006538,-0.433992802,0.2063618,2.51967115
TR-181,新竹縣,竹北市,縣政十街,0.247003429,None,3,10,商業用,鋼筋混凝土造,華廈(10層含以下有電梯),21,1.078914147,0.589534802,1,250916,2746842,,1.113884322,0.468657761,-0.438451903,1.873204523
TR-182,桃園市,中壢區,福壽一街,-0.459799596,None,6,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.16666667,-0.271250689,-0.819325686,0,273309,2761879,花台2.64㎡,0.206651906,-0.038123368,0.125226301,1.044040806
TR-183,台北市,中正區,仁愛路二段,0.379380289,None,6,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),15.16666667,-0.247694622,-0.124164261,1,303159,2770017,,-0.976399533,2.267133552,-0.169423669,4.861941536
TR-184,桃園市,中壢區,華美三路,-0.394452341,None,7,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.166666667,-0.541858194,0.934025908,1,276139,2759832,,-0.761119249,-0.294073433,-0.438451903,1.058094428
TR-185,新北市,樹林區,樹新路,-0.3516005,None,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),37.16666667,-0.985976244,-0.819325686,0,293372,2765900,,-0.724909162,0.094970666,-0.438451903,1.348535956
TR-186,台北市,北投區,大同街,0.565616361,None,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.5,-0.603333785,-0.819325686,0,300414,2781216,,-0.179211834,0.564212452,-0.438451903,1.79356733
TR-187,桃園市,桃園區,宏昌十二街,-0.120085197,None,6,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.5,-0.090845685,0.768731969,1,279070,2764099,,0.467760581,0.344095396,-0.438451903,0.95034999
TR-188,新竹縣,竹北市,自強北路,1.037250981,None,19,20,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.833333333,1.009969559,3.133825618,2,253434,2746516,,0.80779593,-0.691649201,1.064689974,2.004371664
TR-189,台北市,南港區,玉成街,1.388982161,住,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),36.5,-0.01787933,-0.819325686,0,308717,2771095,,0.70595506,0.393579076,-0.438451903,2.660207373
TR-190,新北市,新莊區,瓊泰路,-0.984067717,None,6,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.083333333,-0.749266495,-0.819325686,0,294752,2769594,,-1.090404729,-0.78208489,0.400659969,2.215175999
TR-191,新北市,五股區,西雲路,0.131017459,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),34.75,-0.469466378,-0.819325686,0,295069,2776298,,0.022772557,0.44988809,-0.438451903,1.348535956
TR-192,新竹市,新竹市,武陵路,-0.182908928,None,2,21,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),24.16666667,-0.019028407,1.020534886,1,246696,2746160,,-0.121219117,0.441356421,-0.195045406,1.301690548
TR-193,台北市,北投區,同德街,0.53612718,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42,-0.489575216,-0.819325686,0,303267,2779695,,-0.029279443,0.774091506,-0.438451903,2.004371664
TR-194,高雄市,鼓山區,美術南三路,0.094510478,None,23,29,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.416666667,2.63418913,0.442778501,1,176310,2506038,,2.000748564,2.359275576,0.624850163,2.191753295
TR-195,桃園市,中壢區,永福路,-0.426056475,None,11,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.83333333,-0.162088426,-0.819325686,0,276111,2761425,,-0.20863253,-0.198518742,-0.342370391,0.926927286
TR-196,台中市,西屯區,福科路,-0.487678528,None,14,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27,0.409577111,-0.819325686,0,211570,2675459,,0.756592603,0.253659707,0.208496945,1.06746351
TR-197,新北市,三峽區,大同路,0.094462411,None,8,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.416666667,0.240088334,1.891803872,2,287040,2757660,,-0.165915943,-0.266772092,1.156501196,1.348535956
